,Date,SKU,Name,Brand,Average Rating,Rating Count,sponsored,price,Sales Price,Express,Link
174,20-Dec-2024,N15686965A,QiaoKai Yoga Foam Roller ,QiaoKai,3.7,12,N,0.0,49.85,Y,https://www.noon.com/uae-en/yoga-foam-roller/N15686965A/p/?o=d6245c94364c6c3c
175,20-Dec-2024,Z44692B2FD732E550BC63Z,"Unique Resistance Bands, Elastic Exercise Bands for Working Out, Physical Therapy, Recovery, Yoga, Pilates, Strength Training ",Unique,4.9,5,N,49.95,23.5,Y,https://www.noon.com/uae-en/resistance-bands-elastic-exercise-bands-for-working-out-physical-therapy-recovery-yoga-pilates-strength-training/Z44692B2FD732E550BC63Z/p/?o=z44692b2fd732e550bc63z-1
176,20-Dec-2024,Z3C8FFE396E1C4B2EFA2DZ,Generic Pilates Yoga Bed Yoga Studio Pilates Core Bed Pilates Training Bed Strength Adjustment Stainless Steel Yoga Training Bed ,Generic,0.0,0,Y,2500.0,1969.0,Y,https://www.noon.com/uae-en/pilates-yoga-bed-yoga-studio-pilates-core-bed-pilates-training-bed-strength-adjustment-stainless-steel-yoga-training-bed/Z3C8FFE396E1C4B2EFA2DZ/p/?o=z3c8ffe396e1c4b2efa2dz-1
177,20-Dec-2024,Z24E1B5B4FDE8BB5C6111Z,"Bernessi 8MM Yoga Mat with Carrying Strap Anti-Slip for Home Workout Exercises Meditation Eco Friendly, Non Skid TPE Yoga Mattres for Pilates 183x61x0.8cm Thick, Pink/Black Color ",Bernessi,4.8,65,Y,165.0,69.9,Y,https://www.noon.com/uae-en/8mm-yoga-mat-with-carrying-strap-anti-slip-for-home-workout-exercises-meditation-eco-friendly-non-skid-tpe-yoga-mattres-for-pilates-183x61x0-8cm-thick-pink-black-color/Z24E1B5B4FDE8BB5C6111Z/p/?o=z24e1b5b4fde8bb5c6111z-1
178,20-Dec-2024,ZA20A29558D85EF0EDB9EZ,"Longchamp Longchamp women's large tote bag, handbag, shoulder bag, navy blue classic style Topic: ",Longchamp,0.0,0,Y,399.9,156.85,Y,https://www.noon.com/uae-en/longchamp-women-s-large-tote-bag-handbag-shoulder-bag-navy-blue-classic-style-topic/ZA20A29558D85EF0EDB9EZ/p/?o=za20a29558d85ef0edb9ez-1
179,20-Dec-2024,Z40452B9643F74713516FZ,"GROIC Yoga Mat, Extra Wide 72.8""x 31.5"" x 0.24"" Pilates Fitness Mats with Alignment Marks, Non Slip Fitness Yoga Mats, Exercise Mats for Yoga Pilates Home Floor Workout with Carrying Sling and Storage Bag ",GROIC,3.7,3,N,250.0,114.85,Y,https://www.noon.com/uae-en/yoga-mat-extra-wide-72-8-x-31-5-x-0-24-pilates-fitness-mats-with-alignment-marks-non-slip-fitness-yoga-mats-exercise-mats-for-yoga-pilates-home-floor-workout-with-carrying-sling-and-storage-bag/Z40452B9643F74713516FZ/p/?o=z40452b9643f74713516fz-1
180,20-Dec-2024,Z717157531B847D80D1F9Z,ZCM-HAPPY 2 Piece Set Of Yoga Props Bricks ,ZCM-HAPPY,4.7,7,N,0.0,25.0,Y,https://www.noon.com/uae-en/2-piece-set-of-yoga-props-bricks/Z717157531B847D80D1F9Z/p/?o=z717157531b847d80d1f9z-1
181,20-Dec-2024,Z0F095971CF7A77BEEE8BZ,Loquat Adult Soft Bottom Dance Shoes Ballet Yoga Shoes Dancing Shoes Beige Color ,Loquat,0.0,0,N,0.0,39.0,Y,https://www.noon.com/uae-en/adult-soft-bottom-dance-shoes-ballet-yoga-shoes-dancing-shoes-beige-color/Z0F095971CF7A77BEEE8BZ/p/?o=z0f095971cf7a77beee8bz-15
182,20-Dec-2024,Z66B112C708303963BEC4Z,"RIGID FITNESS 6mm Anti-Slip TPE Yoga Mat with Strap, Bag - Knee Support, Non-Slip, Lightweight for Yoga, Pilates, Fitness, Home Workouts 183*66 cm (Gold/Black) ",RIGID,4.4,11,N,89.95,74.95,Y,https://www.noon.com/uae-en/6mm-anti-slip-tpe-yoga-mat-with-strap-bag-knee-support-non-slip-lightweight-for-yoga-pilates-fitness-home-workouts-183-66-cm-gold-black/Z66B112C708303963BEC4Z/p/?o=z66b112c708303963bec4z-1
183,20-Dec-2024,ZA851767ED9D0B9CD5A85Z,"ZCM-HAPPY Yoga Mat with Straps, Non-Slip TPE Pilates Fitness Mat for Home Exercise and Meditation 183x61x0.6cm ",ZCM-HAPPY,0.0,0,N,0.0,44.0,Y,https://www.noon.com/uae-en/yoga-mat-with-straps-non-slip-tpe-pilates-fitness-mat-for-home-exercise-and-meditation-183x61x0-6cm/ZA851767ED9D0B9CD5A85Z/p/?o=za851767ed9d0b9cd5a85z-1
184,20-Dec-2024,Z0A0252AD40FA37EEE1C0Z,spa luxetique Gym Flooring EVA Foam Floor 32 Pcs for Home Gym Interlocking Exercise Mat Tiles for Home Gym Exercise EVA Foam Floor Padding with Border for Workout Equipment Floor Padding for Kids Baby Play Mat ,spa,0.0,0,N,100.0,77.0,Y,https://www.noon.com/uae-en/gym-flooring-eva-foam-floor-32-pcs-for-home-gym-interlocking-exercise-mat-tiles-for-home-gym-exercise-eva-foam-floor-padding-with-border-for-workout-equipment-floor-padding-for-kids-baby-play-mat/Z0A0252AD40FA37EEE1C0Z/p/?o=z0a0252ad40fa37eee1c0z-1
185,20-Dec-2024,Z841C5A7548632F213115Z,ALSAQER Alsaqer Hasir Mat | Travel Foldable Mat | Outdoor Picnic Mat | Arabic Haseer Mat Foldable (2x3 Mtr) Majlis Mat | Plastic Beachmat | Outdoor Camping Mat | Camping Carpet Picnic Mat (Multicolour) ,ALSAQER,0.0,0,N,59.95,49.95,Y,https://www.noon.com/uae-en/alsaqer-hasir-mat-travel-foldable-mat-outdoor-picnic-mat-arabic-haseer-mat-foldable-2x3-mtr-majlis-mat-plastic-beachmat-outdoor-camping-mat-camping-carpet-picnic-mat-multicolour/Z841C5A7548632F213115Z/p/?o=z841c5a7548632f213115z-1
186,20-Dec-2024,ZF2B03482D2851AC75A96Z,"RIOXS Thick Yoga Mat with Carrier Strap, Non-Slip High-density Exercise Mat, Pilates Fitness Mat, Non-toxic Odorless Mat, Easy to Store and Clean, 183*61*0.6cm ",RIOXS,2.8,3,N,0.0,59.0,Y,https://www.noon.com/uae-en/thick-yoga-mat-with-carrier-strap-non-slip-high-density-exercise-mat-pilates-fitness-mat-non-toxic-odorless-mat-easy-to-store-and-clean-183-61-0-6cm/ZF2B03482D2851AC75A96Z/p/?o=zf2b03482d2851ac75a96z-1
187,20-Dec-2024,Z2608941456AA02760444Z,"GGEROU Minimalist barefoot sock shoes for women and men,Non-Slip Beach Shoes Fitness Sports Shoe ",GGEROU,0.0,0,N,77.35,62.5,Y,https://www.noon.com/uae-en/minimalist-barefoot-sock-shoes-for-women-and-men-non-slip-beach-shoes-fitness-sports-shoe/Z2608941456AA02760444Z/p/?o=z2608941456aa02760444z-2
188,20-Dec-2024,Z8BA5031695A316EDF65DZ,"RIOXS Yoga Mat Non Slip Yoga Mat with Strap Included 6mm Thick Exercise Mat Ideal for HiiT, Pilates, Yoga and Many Other Home Workouts with Resistance Bands ",RIOXS,4.2,5,N,105.0,69.0,Y,https://www.noon.com/uae-en/yoga-mat-non-slip-yoga-mat-with-strap-included-6mm-thick-exercise-mat-ideal-for-hiit-pilates-yoga-and-many-other-home-workouts-with-resistance-bands/Z8BA5031695A316EDF65DZ/p/?o=z8ba5031695a316edf65dz-1
189,20-Dec-2024,Z8BEBE634C0D4211AB6E4Z,LACOSTE Lacoste Tote Bag Large Size Navy Blue ,LACOSTE,0.0,0,N,299.0,152.75,Y,https://www.noon.com/uae-en/lacoste-tote-bag-large-size-navy-blue/Z8BEBE634C0D4211AB6E4Z/p/?o=z8bebe634c0d4211ab6e4z-1
190,20-Dec-2024,N40473731A,AGD Non-Slip Yoga Mat 61x173cm ,AGD,4.6,146,N,39.85,32.75,Y,https://www.noon.com/uae-en/non-slip-yoga-mat-61x173cm/N40473731A/p/?o=d9c39d534cc92d2e
191,20-Dec-2024,ZC08CCACA005FAA9E1ED0Z,Spall 6mm Thick Yoga Mats Anti-slip Sport Fitness Mat Blanket For Exercise Yoga And Pilates Gymnastics Mat Fitness Equipment ,Spall,4.5,2,N,50.0,29.0,Y,https://www.noon.com/uae-en/6mm-thick-yoga-mats-anti-slip-sport-fitness-mat-blanket-for-exercise-yoga-and-pilates-gymnastics-mat-fitness-equipment/ZC08CCACA005FAA9E1ED0Z/p/?o=zc08ccaca005faa9e1ed0z-1
192,20-Dec-2024,Z26D85EAC144F1FA830BDZ,"Vparty Thick Yoga Mat for Home Workout,183x61x0.6cm Non-Slip Exercise Fitness Yoga Mats,Eco-Friendly TPE Exercise Mats for Home Workout with strap & Carrying Bag ",Vparty,5.0,3,N,69.95,59.9,N,https://www.noon.com/uae-en/thick-yoga-mat-for-home-workout-183x61x0-6cm-non-slip-exercise-fitness-yoga-mats-eco-friendly-tpe-exercise-mats-for-home-workout-with-strap-carrying-bag/Z26D85EAC144F1FA830BDZ/p/?o=z26d85eac144f1fa830bdz-1
193,20-Dec-2024,Z095A3AB23377ED1DF92BZ,Align-Pilates Align-Pilates C8-Pro Reformer – Premium Pilates Reformer with Adjustable Features for Studio & Home Use ,Align-Pilates,0.0,0,N,0.0,13990.0,Y,https://www.noon.com/uae-en/align-pilates-c8-pro-reformer-premium-pilates-reformer-with-adjustable-features-for-studio-home-use/Z095A3AB23377ED1DF92BZ/p/?o=z095a3ab23377ed1df92bz-1
194,20-Dec-2024,Z6B12C655425DBD6DA0D2Z,"GROIC 16 Pack Puzzle Exercise Floor Mat, EVA Foam Mats with Interlocking Floor Tiles, 12'' x 12'' Foam Gym Mat, Protective Flooring Mats Interlocking for Home and Gym Equipment(Black) ",GROIC,0.0,0,N,200.0,96.6,Y,https://www.noon.com/uae-en/16-pack-puzzle-exercise-floor-mat-eva-foam-mats-with-interlocking-floor-tiles-12-x-12-foam-gym-mat-protective-flooring-mats-interlocking-for-home-and-gym-equipment-black/Z6B12C655425DBD6DA0D2Z/p/?o=z6b12c655425dbd6da0d2z-1
195,20-Dec-2024,Z1D3ADA6357558909323FZ,"Balanced Body Balanced Body METRO-IQ Reformer Bundle – Advanced, High-Tech Pilates Reformer with Smart Features for Full-Body Fitness, Core Training, and Home or Studio Workouts ",Balanced,0.0,0,N,0.0,21000.0,Y,https://www.noon.com/uae-en/balanced-body-metro-iq-reformer-bundle-advanced-high-tech-pilates-reformer-with-smart-features-for-full-body-fitness-core-training-and-home-or-studio-workouts/Z1D3ADA6357558909323FZ/p/?o=z1d3ada6357558909323fz-1
196,20-Dec-2024,Z4B0C5DC46D21D3C1F36EZ,"Tanyaz Yoga Stretch Belt with Loops, Ankle Ligament Stretcher for Enhanced Flexibility Training, Rehab, Pilates, Dance, Gymnastics, and Fitness Workouts ",Tanyaz,0.0,0,N,79.0,29.9,Y,https://www.noon.com/uae-en/yoga-stretch-belt-with-loops-ankle-ligament-stretcher-for-enhanced-flexibility-training-rehab-pilates-dance-gymnastics-and-fitness-workouts/Z4B0C5DC46D21D3C1F36EZ/p/?o=z4b0c5dc46d21d3c1f36ez-1
197,20-Dec-2024,Z5D6B458450EDA22809DAZ,Iron Gym Yogamat W/Cary Strp 4Mm Eva ,Iron,0.0,0,N,0.0,28.5,Y,https://www.noon.com/uae-en/yogamat-w-cary-strp-4mm-eva/Z5D6B458450EDA22809DAZ/p/?o=z5d6b458450eda22809daz-1
198,20-Dec-2024,Z3E2E257C831381D4E87DZ,"MahMir Mahmir® EVA Foam Roller for Yoga, Deep Tissue Massage, Stretching, Physical Therapy, Relieve Stress, Improve Mobility with Foam Roller for Legs and Muscles - Deep Tissue Massage Tool (Purple) ",MahMir,3.9,3,N,0.0,29.95,NA,https://www.noon.com/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-purple/Z3E2E257C831381D4E87DZ/p/?o=d4079efcfcdd6bfe
199,20-Dec-2024,Z17396F3BAD9F89F82C7CZ,"GGEROU Minimalist barefoot sock shoes for women and men,Non-Slip Beach Shoes Fitness Sports Shoe ",GGEROU,0.0,0,N,77.35,62.5,Y,https://www.noon.com/uae-en/minimalist-barefoot-sock-shoes-for-women-and-men-non-slip-beach-shoes-fitness-sports-shoe/Z17396F3BAD9F89F82C7CZ/p/?o=z17396f3bad9f89f82c7cz-4
200,20-Dec-2024,Z788232ABE3508B6DF27EZ,ZCM-HAPPY 2 Piece Yoga Block Props Brick ,ZCM-HAPPY,4.3,4,N,0.0,25.0,Y,https://www.noon.com/uae-en/2-piece-yoga-block-props-brick/Z788232ABE3508B6DF27EZ/p/?o=z788232abe3508b6df27ez-1
201,20-Dec-2024,Z32CADD1858C6D6393BC3Z,"Eworld Anti-slip Yoga Sports and Exercise Mat with Carrying Strap Water Repellent Moisture Proof for Home and Gym, Grey ",Eworld,0.0,0,Y,0.0,34.95,Y,https://www.noon.com/uae-en/anti-slip-yoga-sports-and-exercise-mat-with-carrying-strap-water-repellent-moisture-proof-for-home-and-gym-grey/Z32CADD1858C6D6393BC3Z/p/?o=z32cadd1858c6d6393bc3z-1
202,20-Dec-2024,Z249EBB45716CC045A863Z,"Lemon 4-Pair Non-slip Yoga Socks, Cotton Pilates Socks with Straps, Breathable&Moisture-Wicking&Machine-Washable, Ideal for Yoga/Pilates/Ballet/Dance/Workout (Pink+Black+Grey+Brown, Fit Size 36-42) ",Lemon,0.0,0,Y,56.0,39.2,Y,https://www.noon.com/uae-en/4-pair-non-slip-yoga-socks-cotton-pilates-socks-with-straps-breathable-moisture-wicking-machine-washable-ideal-for-yoga-pilates-ballet-dance-workout-pink-black-grey-brown-fit-size-36-42/Z249EBB45716CC045A863Z/p/?o=z249ebb45716cc045a863z-1
203,20-Dec-2024,Z2F9046D53376D3F6A8B7Z,YQbest Yoga Barre Socks Non Slip Anti Skid Sticky Silicone Grips Cotton for Pilates Gym Pure Ballet Dance Barefoot Workout Ankle Multiuse Black Grey Skin Color 3Pcs ,YQbest,0.0,0,Y,69.0,48.0,Y,https://www.noon.com/uae-en/yoga-barre-socks-non-slip-anti-skid-sticky-silicone-grips-cotton-for-pilates-gym-pure-ballet-dance-barefoot-workout-ankle-multiuse-black-grey-skin-color-3pcs/Z2F9046D53376D3F6A8B7Z/p/?o=z2f9046d53376d3f6a8b7z-1
204,20-Dec-2024,N23818412A,UBOYLI Womens Non Slip Yoga Socks ,UBOYLI,4.0,55,N,24.0,8.0,Y,https://www.noon.com/uae-en/womens-non-slip-yoga-socks/N23818412A/p/?o=b50b187f8c29744c
205,20-Dec-2024,Z7AA0D5EB2B47826CD788Z,"ZCM-HAPPY Yoga Mat with Straps, Non-Slip TPE Pilates Fitness Mat for Home Exercise and Meditation 183x61x0.6cm ",ZCM-HAPPY,0.0,0,N,0.0,44.0,Y,https://www.noon.com/uae-en/yoga-mat-with-straps-non-slip-tpe-pilates-fitness-mat-for-home-exercise-and-meditation-183x61x0-6cm/Z7AA0D5EB2B47826CD788Z/p/?o=z7aa0d5eb2b47826cd788z-1
206,20-Dec-2024,Z26D85EAC144F1FA830BDZ,"Vparty Thick Yoga Mat for Home Workout,183x61x0.6cm Non-Slip Exercise Fitness Yoga Mats,Eco-Friendly TPE Exercise Mats for Home Workout with strap & Carrying Bag ",Vparty,5.0,3,Y,69.95,59.9,N,https://www.noon.com/uae-en/thick-yoga-mat-for-home-workout-183x61x0-6cm-non-slip-exercise-fitness-yoga-mats-eco-friendly-tpe-exercise-mats-for-home-workout-with-strap-carrying-bag/Z26D85EAC144F1FA830BDZ/p/?o=z26d85eac144f1fa830bdz-1
207,20-Dec-2024,ZE5D7520215AA49D4ED49Z,"TYCOM Tycom Resistance Loop Bands- Resistance Exercise Bands Set Workout Bands Flex bands for Home Fitness, Stretching, Strength Training, Physical Therapy, Yoga ",TYCOM,5.0,3,Y,49.0,28.6,Y,https://www.noon.com/uae-en/tycom-resistance-loop-bands-resistance-exercise-bands-set-workout-bands-flex-bands-for-home-fitness-stretching-strength-training-physical-therapy-yoga/ZE5D7520215AA49D4ED49Z/p/?o=ze5d7520215aa49d4ed49z-1
208,20-Dec-2024,Z1FFBA90CF03B4E1CDF5CZ,"MahMir Mahmir® EVA Foam Roller for Yoga, Deep Tissue Massage, Stretching, Physical Therapy, Relieve Stress, Improve Mobility with Foam Roller for Legs and Muscles - Deep Tissue Massage Tool (Light Blue) ",MahMir,3.4,3,Y,0.0,29.95,Y,https://www.noon.com/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-light-blue/Z1FFBA90CF03B4E1CDF5CZ/p/?o=z1ffba90cf03b4e1cdf5cz-1
209,20-Dec-2024,ZFBBC1D252C7DEED263ABZ,"GROIC Men's Waist Trainer Sauna Vest Weight Loss Body Shaper Sweat Vest for Men with Double Belt and Zipper, Corset Plus Size L ",GROIC,0.0,0,N,200.0,54.8,Y,https://www.noon.com/uae-en/men-s-waist-trainer-sauna-vest-weight-loss-body-shaper-sweat-vest-for-men-with-double-belt-and-zipper-corset-plus-size-l/ZFBBC1D252C7DEED263ABZ/p/?o=zfbbc1d252c7deed263abz-1
210,20-Dec-2024,ZECCF4089909DD00827F7Z,"Prickly Pear Black Stripe Crew Non-Slip Barre/Yoga/Pilates Socks, Womens, One Size Fits Most ",Prickly,0.0,0,N,42.0,35.0,Y,https://www.noon.com/uae-en/black-stripe-crew-non-slip-barre-yoga-pilates-socks-womens-one-size-fits-most/ZECCF4089909DD00827F7Z/p/?o=zeccf4089909dd00827f7z-1
211,20-Dec-2024,ZAD955A6E63B552CF2087Z,"RIGID FITNESS Microfiber Quick Dry Towels - Silver Ion Technology Towel, Super Absorbent Gym Towel - Ideal Sweat Towel for Fitness, Camping, Travel - Suitable for Men & Women - 77x40cm (Set of 3) ",RIGID,4.4,8,N,76.0,64.75,NA,https://www.noon.com/uae-en/microfiber-quick-dry-towels-silver-ion-technology-towel-super-absorbent-gym-towel-ideal-sweat-towel-for-fitness-camping-travel-suitable-for-men-women-77x40cm-set-of-3/ZAD955A6E63B552CF2087Z/p/?o=d824eec06093747d
212,20-Dec-2024,Z3506D8963D73D684143DZ,RATSAW Aerial Yoga Strap Aerial Silk Fabric Yoga Swing Yoga Hammock for Antigravity Yoga Inversion Yoga Stretching Strap and Home Equipment for Ballet and Dance ,RATSAW,5.0,2,N,169.0,58.0,Y,https://www.noon.com/uae-en/aerial-yoga-strap-aerial-silk-fabric-yoga-swing-yoga-hammock-for-antigravity-yoga-inversion-yoga-stretching-strap-and-home-equipment-for-ballet-and-dance/Z3506D8963D73D684143DZ/p/?o=z3506d8963d73d684143dz-1
213,20-Dec-2024,ZAB7ABE709EFFCA7AB368Z,"WENBO Yoga Foam Roller Self Massage Exercise, Back, Leg, Body Starching Physical Therapy (33cm L) (Blue) ",WENBO,0.0,0,N,49.0,42.0,Y,https://www.noon.com/uae-en/yoga-foam-roller-self-massage-exercise-back-leg-body-starching-physical-therapy-33cm-l-blue/ZAB7ABE709EFFCA7AB368Z/p/?o=zab7abe709effca7ab368z-1
214,20-Dec-2024,Z549615CC1C4033D14D98Z,"NNEWVANTE Nnewvante Silk Sleep Mask, 2 Pack 100% Real Natural Pure Silk Eye Mask with Adjustable Strap, Eye Mask for Sleeping, Eye Sleep Shade Cover, Blocks Light Reduces Puffy Eyes Gifts ",NNEWVANTE,3.5,5,Y,35.95,23.95,Y,https://www.noon.com/uae-en/nnewvante-silk-sleep-mask-2-pack-100-real-natural-pure-silk-eye-mask-with-adjustable-strap-eye-mask-for-sleeping-eye-sleep-shade-cover-blocks-light-reduces-puffy-eyes-gifts/Z549615CC1C4033D14D98Z/p/?o=z549615cc1c4033d14d98z-1
215,20-Dec-2024,ZE94894E319EC24478F43Z,"Longchamp Longchamp women's large tote bag, handbag, shoulder bag black classic style ",Longchamp,0.0,0,Y,399.9,156.85,Y,https://www.noon.com/uae-en/longchamp-women-s-large-tote-bag-handbag-shoulder-bag-black-classic-style/ZE94894E319EC24478F43Z/p/?o=ze94894e319ec24478f43z-1
216,20-Dec-2024,Z76FE3F262E9440E53976Z,"GO2CAMPS Alsaqer Hasir Mat | Travel Foldable Mat | Outdoor Picnic Mat | Arabic Haseer Mat Foldable (2x3 Mtr) Majlis Mat | Plastic Beachmat | Outdoor Camping Mat | Yoga Mat, Prayer Mat (Multicolour) ",GO2CAMPS,0.0,0,N,49.95,39.95,Y,https://www.noon.com/uae-en/alsaqer-hasir-mat-travel-foldable-mat-outdoor-picnic-mat-arabic-haseer-mat-foldable-2x3-mtr-majlis-mat-plastic-beachmat-outdoor-camping-mat-yoga-mat-prayer-mat-multicolour/Z76FE3F262E9440E53976Z/p/?o=z76fe3f262e9440e53976z-1
217,20-Dec-2024,Z81B74583AAC3F321A3C4Z,"OASIS-TH Pilates pose Yoga mat Large size 173 x 61 x 0.6 cm Fitness Yoga Mat   Non Slip Workout Mat for Yoga, Pilates, Fitness, Barefoot Workouts, Home Gym Studio ",OASIS-TH,0.0,0,N,99.0,45.0,Y,https://www.noon.com/uae-en/pilates-pose-yoga-mat-large-size-173-x-61-x-0-6-cm-fitness-yoga-mat-non-slip-workout-mat-for-yoga-pilates-fitness-barefoot-workouts-home-gym-studio/Z81B74583AAC3F321A3C4Z/p/?o=z81b74583aac3f321a3c4z-1
218,20-Dec-2024,Z32CADD1858C6D6393BC3Z,"Eworld Anti-slip Yoga Sports and Exercise Mat with Carrying Strap Water Repellent Moisture Proof for Home and Gym, Grey ",Eworld,0.0,0,N,0.0,34.95,Y,https://www.noon.com/uae-en/anti-slip-yoga-sports-and-exercise-mat-with-carrying-strap-water-repellent-moisture-proof-for-home-and-gym-grey/Z32CADD1858C6D6393BC3Z/p/?o=z32cadd1858c6d6393bc3z-1
219,20-Dec-2024,ZD47F076F0E799BD13A58Z,"Generic 5 Packs Cooling Towel, Quick Dry Sports Towel for Yoga Fitness Golf Tennis Camping Games，Fitness Towel(30x80cm) ",Generic,0.0,0,Y,79.95,28.9,Y,https://www.noon.com/uae-en/5-packs-cooling-towel-quick-dry-sports-towel-for-yoga-fitness-golf-tennis-camping-games-fitness-towel-30x80cm/ZD47F076F0E799BD13A58Z/p/?o=zd47f076f0e799bd13a58z-1
220,20-Dec-2024,ZB3404647477FA4AAE841Z,"Unique 2PCS Yoga Mats, Yoga Non-Slip Mats, Pilates Support Mats, Designed to Protect the Balance of Men's and Women's Knees, Elbows and Wrists While Exercising - For Fitness, Travel, Balance - Blue ",Unique,0.0,0,N,72.95,42.2,Y,https://www.noon.com/uae-en/2pcs-yoga-mats-yoga-non-slip-mats-pilates-support-mats-designed-to-protect-the-balance-of-men-s-and-women-s-knees-elbows-and-wrists-while-exercising-for-fitness-travel-balance-blue/ZB3404647477FA4AAE841Z/p/?o=zb3404647477fa4aae841z-1
221,20-Dec-2024,Z3C8DAF40330507AC95A4Z,LACOSTE Lacoste Tote Bag Large Size Black Color ,LACOSTE,0.0,0,N,299.0,152.75,Y,https://www.noon.com/uae-en/lacoste-tote-bag-large-size-black-color/Z3C8DAF40330507AC95A4Z/p/?o=z3c8daf40330507ac95a4z-1
222,20-Dec-2024,ZC2E7099EE4B3E0414D39Z,"GROIC Pilates Bar Kit, Durable Pilates Bar Kit with 125 Lbs Resistance Bands for Women & Men -with Workout Guide Perfect for Beginner - Pilates Equipment for Home, Gym, Travel, Office Use ",GROIC,0.0,0,N,200.0,82.95,Y,https://www.noon.com/uae-en/pilates-bar-kit-durable-pilates-bar-kit-with-125-lbs-resistance-bands-for-women-men-with-workout-guide-perfect-for-beginner-pilates-equipment-for-home-gym-travel-office-use/ZC2E7099EE4B3E0414D39Z/p/?o=zc2e7099ee4b3e0414d39z-1
223,20-Dec-2024,Z30868C98E61D2ABA2621Z,"MahMir Mahmir® EVA Foam Roller for Yoga, Deep Tissue Massage, Stretching, Physical Therapy, Relieve Stress, Improve Mobility with Foam Roller for Legs and Muscles - Deep Tissue Massage Tool (Pink) ",MahMir,4.0,8,Y,0.0,29.95,Y,https://www.noon.com/uae-en/mahmir-eva-foam-roller-for-yoga-deep-tissue-massage-stretching-physical-therapy-relieve-stress-improve-mobility-with-foam-roller-for-legs-and-muscles-deep-tissue-massage-tool-pink/Z30868C98E61D2ABA2621Z/p/?o=z30868c98e61d2aba2621z-1
224,20-Dec-2024,ZFC4F2BC1E9DC7B33305BZ,"Qiccijoo Qiccijoo Ankle Weights Set 1 Pair 4kg(8.8lb) Workout Ankle Weights for Women or Men Wrist Leg Weights for Fitness,Running,Walking,2*2kg(4.4lb) - Blue ",Qiccijoo,0.0,0,Y,0.0,89.0,Y,https://www.noon.com/uae-en/qiccijoo-ankle-weights-set-1-pair-4kg-8-8lb-workout-ankle-weights-for-women-or-men-wrist-leg-weights-for-fitness-running-walking-2-2kg-4-4lb-blue/ZFC4F2BC1E9DC7B33305BZ/p/?o=zfc4f2bc1e9dc7b33305bz-1
225,20-Dec-2024,Z4F92579021C1CA25613BZ,Align-Pilates Align-Pilates Leg Extensions for R8-Pro Pilates Reformer ,Align-Pilates,0.0,0,Y,250.0,230.0,Y,https://www.noon.com/uae-en/align-pilates-leg-extensions-for-r8-pro-pilates-reformer/Z4F92579021C1CA25613BZ/p/?o=z4f92579021c1ca25613bz-1
226,20-Dec-2024,Z63B6386016F17CA34926Z,RATSAW 5pcs Women's Anti Slip Yoga Socks  Ideal for Yoga Pilates Dance Fitness  Mid Calf Candy Colored Cotton Socks ,RATSAW,3.7,3,N,75.95,38.95,Y,https://www.noon.com/uae-en/5pcs-women-s-anti-slip-yoga-socks-ideal-for-yoga-pilates-dance-fitness-mid-calf-candy-colored-cotton-socks/Z63B6386016F17CA34926Z/p/?o=z63b6386016f17ca34926z-1
227,20-Dec-2024,Z3C8DAF40330507AC95A4Z,LACOSTE Lacoste Tote Bag Large Size Black Color ,LACOSTE,0.0,0,Y,299.0,152.75,Y,https://www.noon.com/uae-en/lacoste-tote-bag-large-size-black-color/Z3C8DAF40330507AC95A4Z/p/?o=z3c8daf40330507ac95a4z-1
228,20-Dec-2024,Z6782E4105E2C54A88AD2Z,"LYNLYN 1.5m Resistance Bands for Yoga, Pilates, Strength Training, Elastic Bands for Flexibility, Rehab, Fitness, Ideal for Men & Women (Green) ",LYNLYN,5.0,1,N,79.0,29.0,Y,https://www.noon.com/uae-en/1-5m-resistance-bands-for-yoga-pilates-strength-training-elastic-bands-for-flexibility-rehab-fitness-ideal-for-men-women-green/Z6782E4105E2C54A88AD2Z/p/?o=z6782e4105e2c54a88ad2z-1
229,20-Dec-2024,Z295BA925E0F2CDA5975BZ,"Huitich NBR Yoga Mat with Comfort, Durability, and Style - Assorted Colors, 183x61x1cm ",Huitich,0.0,0,N,150.0,31.0,Y,https://www.noon.com/uae-en/nbr-yoga-mat-with-comfort-durability-and-style-assorted-colors-183x61x1cm/Z295BA925E0F2CDA5975BZ/p/?o=z295ba925e0f2cda5975bz-1
230,20-Dec-2024,Z6D2C5322FF21EAB9342EZ,"GROIC Men's Waist Trainer Sauna Vest Weight Loss Body Shaper Sweat Vest for Men with Double Belt and Zipper, Corset Plus Size L ",GROIC,2.1,10,N,200.0,48.15,NA,https://www.noon.com/uae-en/men-s-waist-trainer-sauna-vest-weight-loss-body-shaper-sweat-vest-for-men-with-double-belt-and-zipper-corset-plus-size-l/Z6D2C5322FF21EAB9342EZ/p/?o=fc45678dbcb29c0a
